EventID,UserName,LogHost,DomainName,Status,Source,AuthenticationPackage,Time,LogonID,ParentProcessName,ParentProcessID,ProcessName,ProcessID,LogonTypeDescription,LogonType,FailureReason,Destination
4,Comp546738$,Comp876177,Domain001,,,,140740,0x6d1ba601,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,140698,0x457dbe7a,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123975,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User927159,Comp581624,Domain001,,,,124803,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125492,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User275548,ActiveDirectory,Domain001,,Comp072849,Kerberos,120024,0x184981e9,,,,,Network,3.0,,
4,Comp915658$,ActiveDirectory,Domain001,,,,124798,0x12e849ee,,,,,Network,3.0,,
1,Administrator,Comp841203,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119126,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125676,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,User704692,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119929,,,,,,,,,
0,User058448,ActiveDirectory,Domain001,,,,139634,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124338,,,,,,,,,
4,Comp621354$,ActiveDirectory,Domain001,,,,124077,0x18c36d7c,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125550,,,,,,,,,
4,User738107,Comp546675,Domain001,,,,120182,0x28492a2d,,,,,Network,3.0,,
1,User359843,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119553,,,,,,,,,
6,User456142,Comp307601,Domain001,,,,120250,0x3e7,,,lsass.exe,0x2f4,,,,Comp457365
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125934,,,,,,,,,
1,User927499,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,139764,,,,,,,,,
2,User522230,ActiveDirectory,Domain001,,Comp731212,Kerberos,120212,0x2e96e669,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,119938,0x2260fd775,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119454,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User591945,ActiveDirectory,Domain001,,Comp964162,Kerberos,124279,0x18c95996,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139488,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,User062641,Comp370444,Domain001,,Comp447919,Kerberos,139850,0x3795d975,,,,,Network,3.0,,
3,User009222,Comp040151,Domain001,,Comp040151,Negotiate,139638,0x3e7,,,lsass.exe,0x318,Unlock,7.0,An Error occured during Logon.,
6,User682980,Comp668800,Domain001,,,,140447,0x1626d24,,,Proc658859.exe,0x1eb8,,,,Comp916004
6,User927159,Comp581624,Domain001,,,,123917,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
7,Comp916004$,Comp916004,Domain001,,,,125203,0x22810e4aa,,,,,,,,
6,User721628,Comp916004,Domain001,,,,125133,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
6,User365666,Comp916004,Domain001,,,,119501,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
1,User616490,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123985,,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124061,,,,,,,,,
4,User427269,ActiveDirectory,Domain001,,,,124851,0x120b8446,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140530,,,,,,,,,
0,User133171,ActiveDirectory,Domain001,,,,139514,,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,125888,0x22854595e,,,,,Network,3.0,,
7,Administrator,Comp807801,Domain001,,,,124878,0xc72b770,,,,,,,,
2,Administrator,ActiveDirectory,Domain001,,Comp520997,Kerberos,123554,0xbf18464,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124256,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
4,Comp032626$,ActiveDirectory,Domain001,,,,140374,0x314b6373,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,123906,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,124569,0x227d44ae3,,,,,Network,3.0,,
7,User385613,Comp364144,Domain001,,,,125643,0x130db4883,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,125207,0x228111f66,,,,,,,,
6,User927159,Comp581624,Domain001,,,,120020,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
4,User205312,ActiveDirectory,Domain001,,,,125582,0x2f768b3f,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,119063,0x3ae9c784,,,,,,,,
1,User983038,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119395,,,,,,,,,
0,User220317,ActiveDirectory,Domain001,,,,124205,,,,,,,,,
7,Scanner,Comp137959,Domain001,,,,139790,0x58a88b,,,,,,,,
7,system,Comp703498,nt authority,,,,119335,0x3e7,,,,,,,,
4,User173398,EnterpriseAppServer,Domain001,,,,124553,0x1f232f59,,,,,Network,3.0,,
2,Comp852153$,ActiveDirectory,Domain001,,Comp852153,Kerberos,140650,0x38277511,,,,,Network,3.0,,
6,Administrator,Comp154659,Domain001,,,,140413,0x207e4,,,Proc555751.exe,0x540,,,,Comp457365
6,User457884,Comp916004,Domain001,,,,120065,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
1,User497673,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123368,,,,,,,,,
1,Administrator,Comp512683,Domain001,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124500,,,,,,,,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124061,0xc6c79a3,,,,,,,,
7,Comp916004$,ActiveDirectory,Domain001,,,,140629,0x7040747,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123994,,,,,,,,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,123512,0x2f299d2a,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120022,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139524,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,119875,0x3e8de8bc,,,,,,,,
4,Comp158520$,Comp158520,Domain001,,,,119837,0x46569d99,,,,,Network,3.0,,
7,Scanner,Comp886808,Domain001,,,,119043,0x5f775e81,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123876,0x22792d30e,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140049,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120052,,,,,,,,,
6,User532017,Comp729048,Domain001,,,,119499,0x30c912,,,Proc658859.exe,0x1774,,,,Comp916004
6,User149417,Comp916004,Domain001,,,,124838,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
7,Scanner,Comp738078,Domain001,,,,123459,0x19abd4d9,,,,,,,,
2,User033230,ActiveDirectory,Domain001,,Comp524929,Kerberos,125940,0x18fb59ea,,,,,Network,3.0,,
2,User042407,ActiveDirectory,Domain001,,Comp091612,Kerberos,139780,0xd667395,,,,,Network,3.0,,
5,User457678,Comp162699,Domain001,,,,124485,0x98362102,,,,,,,,
6,User606374,Comp980941,Domain001,,,,119238,0x3e7,,,lsass.exe,0x114,,,,Comp457365
2,User284216,ActiveDirectory,Domain001,,Comp714638,Kerberos,119875,0xb946246,,,,,Network,3.0,,
6,User927159,Comp581624,Domain001,,,,123905,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124477,0xc7b3cbe,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119041,,,,,,,,,
6,User605683,Comp989373,Domain001,,,,125408,0x24bc3d79,,,Proc658859.exe,0x1454,,,,Comp916004
2,Comp617332$,ActiveDirectory,Domain001,,Comp617332,Kerberos,124673,0xc0c9e8c,,,,,Network,3.0,,
0,User862761,ActiveDirectory,Domain001,,,,139981,,,,,,,,,
7,Comp916004$,ActiveDirectory,Domain001,,,,119482,0x662b775,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124663,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119732,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,system,Comp370343,nt authority,,,,124842,0x3e7,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123959,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,123899,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
1,User898615,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123702,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,124424,0x227c80d71,,,,,,,,
4,User793535,EnterpriseAppServer,Domain001,,,,123456,0x9a2a97a,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119943,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119147,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123943,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,139966,0x22daad9e5,,,,,,,,
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124146,,,,,,,,,
6,Administrator,Comp520997,Domain001,,,,123697,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
4,Comp261323$,ActiveDirectory,Domain001,,,,140692,0xd7bca62,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140219,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,120000,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User927159,Comp581624,Domain001,,,,140407,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
1,Administrator,ActiveDirectory,Domain001,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120010,,,,,,,,,
4,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,125905,0x140996fa,,,,,Interactive,2.0,,
6,AppService,EnterpriseAppServer,Domain001,,,,139759,0x1cabe0f6,,,Proc363817.exe,0x37b0,,,,EnterpriseAppServer
6,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,124945,0xd4ac47,,,Proc811977.exe,0x1888,,,,Comp457365
7,system,Comp370343,nt authority,,,,124860,0x3e7,,,,,,,,
4,Comp304972$,ActiveDirectory,Domain001,,,,142915,0xda9e839,,,,,Network,3.0,,
1,Administrator,Comp460249,Domain001,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140520,,,,,,,,,
6,User518836,Comp530434,Domain001,,,,123574,0x3e7,,,winlogon.exe,0x1a98,,,,Comp457365
7,Scanner,Comp886808,Domain001,,,,119065,0x5f7b1577,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123652,,,,,,,,,
6,User199258,Comp626119,Domain001,,,,125323,0x3e7,,,lsass.exe,0x2c8,,,,Comp457365
4,User527182,ActiveDirectory,Domain001,,,,139849,0x313aaedf,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124667,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,140229,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,124246,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
2,Scanner,Comp967253,Domain001,,Comp623258,NTLM,125923,0x24d53e6,,,,,Network,3.0,,
1,User612763,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123496,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139734,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,119285,0x3afd27c5,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124303,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,Comp502166$,ActiveDirectory,Domain001,,,,119337,0x116c0a27,,,,,Network,3.0,,
4,User132744,Comp661433,Domain001,,,,119692,0x572d37f,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119142,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124126,,,,,,,,,
1,User548146,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123364,,,,,,,,,
1,Administrator,Comp125599,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125186,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,140369,0x22dd340fa,,,,,,,,
7,system,Comp878872,nt authority,,,,140103,0x3e7,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119084,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User869250,Comp916004,Domain001,,,,139613,0x3e7,,,Proc811977.exe,0x165c,,,,Comp457365
0,User031567,ActiveDirectory,Domain001,,,,119407,,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,120286,,,,,,,,,
6,User284334,Comp450026,Domain001,,,,124502,0x3e7,,,lsass.exe,0x2c8,,,,Comp457365
7,User378309,Comp983832,Domain001,,,,140441,0xa6ff3458,,,,,,,,
4,User460067,ActiveDirectory,Domain001,,,,119477,0x3599eab2,,,,,Network,3.0,,
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,119567,0xc0f1150,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123716,0x1da98e9f1,,,,,,,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123625,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,120145,0x22625176f,,,,,,,,
2,Comp498606$,ActiveDirectory,Domain001,,Comp498606,Kerberos,139509,0xd60f37d,,,,,Network,3.0,,
4,Comp664618$,ActiveDirectory,Domain001,,,,123476,0x18b14373,,,,,Network,3.0,,
4,User936129,ActiveDirectory,Domain001,,,,119927,0x2e8ded54,,,,,Network,3.0,,
2,Comp642802$,ActiveDirectory,Domain001,,Comp642802,Kerberos,123385,0x2f24555d,,,,,Network,3.0,,
0,User886884,ActiveDirectory,Domain001,,,,119223,,,,,,,,,
7,User793535,Comp044849,Domain001,,,,124647,0xb4cb915,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123675,0x3fc49a3c,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,139700,0x22d922c91,,,,,,,,
4,Comp916004$,Comp916004,Domain001,,,,120323,0x3eb2d367,,,,,Network,3.0,,
7,AppService,Comp894088,Domain001,,,,125622,0xfa3c055,,,,,,,,
7,User884228,Comp964841,Domain001,,,,140220,0xdeabc4,,,,,,,,
6,User730075,Comp916004,Domain001,,,,124150,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
2,Comp915658$,ActiveDirectory,Domain001,,Comp915658,Kerberos,119166,0x1236af38,,,,,Network,3.0,,
4,User378309,Comp983832,Domain001,,,,120142,0xa50218e4,,,,,Network,3.0,,
6,User051745,Comp916004,Domain001,,,,125936,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
6,User275545,Comp886820,Domain001,,,,120162,0xbde2e76e,,,Proc658859.exe,0x340,,,,Comp916004
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119739,,,,,,,,,
6,User927159,Comp894088,Domain001,,,,140103,0xe035054,,,Proc746489.exe,0x3710,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119828,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Comp916004$,Comp916004,Domain001,,,,124718,0x4bbaa873,,,,,,,,
1,User657274,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123848,,,,,,,,,
6,Comp629054$,Comp629054,Domain001,,,,139547,0x3e7,,,taskhost.exe,0x18d0,,,,Comp629054
4,Comp845324$,Comp704126,Domain001,,,,139821,0x4ce2223,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125784,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,140738,0xd7cb445,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123838,0x2278fbffb,,,,,,,,
6,User963852,Comp916004,Domain001,,,,125928,0x3e7,,,Proc811977.exe,0xb00,,,,Comp457365
2,Comp797104$,ActiveDirectory,Domain001,,Comp797104,Kerberos,124837,0x18db56c7,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,119539,0x359bc6b6,,,,,,,,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,123940,0x3fd892f3,,,,,Network,3.0,,
6,Administrator,Comp520997,Domain001,,,,119917,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,119319,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
7,User643724,Comp317953,Domain001,,,,125415,0x30cf6556,,,,,,,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,123320,0x2f2190f4,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125942,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125560,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125907,,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,123889,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,Comp656174,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123642,,,,,,,,,
6,User927159,Comp581624,Domain001,,,,123316,0xd989a54,,,Proc746489.exe,0x3214,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,124323,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
6,User667231,Comp916004,Domain001,,,,140470,0x3e7,,,Proc811977.exe,0x1494,,,,Comp457365
7,AppService,EnterpriseAppServer,EnterpriseAppServer,,,,119959,0xc174390,,,,,,,,
2,User127740,ActiveDirectory,Domain001,,Comp802875,Kerberos,119810,0xb92cfa9,,,,,Network,3.0,,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,124364,,,,,,,,,
4,Comp993001$,Comp993001,Domain001,,,,140089,0x50c947e,,,,,Network,3.0,,
1,Administrator,Comp646845,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119068,,,,,,,,,
2,Comp443756$,Comp704126,Domain001,,Comp443756,Kerberos,119711,0x876cd9,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,140218,0x24b9b,,,Proc813133.exe,0x7c8,Interactive,2.0,The specified account's password has expired.,
6,Administrator,Comp520997,Domain001,,,,120242,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139482,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
7,Scanner,Comp965293,Domain001,,,,120162,0x17d90ca9,,,,,,,,
2,User285800,ActiveDirectory,Domain001,,Comp305733,Kerberos,124404,0x11fe70ac,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119148,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp167985$,ActiveDirectory,Domain001,,Comp167985,Kerberos,125748,0x12226e9e,,,,,Network,3.0,,
6,Administrator,Comp520997,Domain001,,,,119321,0x1bf3d,,,Proc152044.exe,0x598,,,,ActiveDirectory
7,Comp916004$,ActiveDirectory,Domain001,,,,124001,0x923f044,,,,,,,,
4,User227197,ActiveDirectory,Domain001,,,,125962,0x2f82352e,,,,,Network,3.0,,
6,User520539,Comp916004,Domain001,,,,124586,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
1,User409608,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,140067,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,123684,0x227816df6,,,,,,,,
6,User604330,Comp913752,Domain001,,,,125257,0x3e7,,,winlogon.exe,0x2e4,,,,Comp457365
1,Administrator,Comp098823,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,119073,,,,,,,,,
2,Scanner,EnterpriseAppServer,Domain001,,Comp073202,NTLM,140509,0x50a62cb,,,,,Network,3.0,,
6,User086890,EnterpriseAppServer,Domain001,,,,140484,0x412f4,,,Proc415255.exe,0x4d4,,,,Comp457365
4,User340968,ActiveDirectory,Domain001,,,,119720,0x2e87683e,,,,,Network,3.0,,
2,Scanner,Comp074399,Domain001,,Comp296454,NTLM,139626,0x77eb1e4d,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,139797,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
4,User793535,EnterpriseAppServer,Domain001,,,,140133,0xa79296f,,,,,Network,3.0,,
4,User511238,Comp256596,Domain001,,,,124978,0x74b299f,,,,,Network,3.0,,
7,Scanner,Comp778643,Domain001,,,,123749,0x14aa36be,,,,,,,,
7,User378309,Comp983832,Domain001,,,,140200,0xa6f9a8f4,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125770,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,125936,0x4c27b149,,,,,Network,3.0,,
3,AppService,EnterpriseAppServer,Domain001,,EnterpriseAppServer,Negotiate,123660,0x219f7,,,Proc813133.exe,0x760,Interactive,2.0,The specified account's password has expired.,
1,Scanner,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125031,,,,,,,,,
4,User553543,EnterpriseAppServer,Domain001,,,,123735,0x6ecd1d7,,,,,Network,3.0,,
7,Comp916004$,Comp916004,Domain001,,,,119243,0x3e5ab147,,,,,,,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,119772,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
2,Comp916004$,Comp916004,Domain001,,Comp916004,Kerberos,124687,0x4428c9c4,,,,,Network,3.0,,
7,ActiveDirectory$,ActiveDirectory,Domain001,,,,123830,0x2f388a32,,,,,,,,
1,Administrator,Comp468321,Domain002,0xc0000064,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,142896,,,,,,,,,
4,Comp450736$,ActiveDirectory,Domain001,,,,125332,0x12186793,,,,,Network,3.0,,
6,User090342,Comp613501,Domain001,,,,120270,0x213935e,,,Proc658859.exe,0x16ac,,,,Comp916004
4,Anonymous,Comp348305,nt authority,,,,124409,0xc22b8a52,,,,,Network,3.0,,
7,system,Comp370343,nt authority,,,,124819,0x3e7,,,,,,,,
4,Comp490902$,ActiveDirectory,Domain001,,,,119783,0x35a1545e,,,,,Network,3.0,,
6,User311300,Comp786582,Domain001,,,,139846,0x5e90e0,,,Proc658859.exe,0x15bc,,,,Comp916004
4,User491929,Comp805594,Domain001,,,,119599,0x1cb4a037,,,,,Network,3.0,,
4,Comp916004$,Comp916004,Domain001,,,,119191,0x225bd0e1d,,,,,Network,3.0,,
7,AppService,Comp698972,Domain001,,,,119384,0xe336ee4,,,,,,,,
1,User659721,ActiveDirectory,Domain001,0x0,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125189,,,,,,,,,
1,Administrator,Comp054601,Domain002,0xc0000234,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,125487,,,,,,,,,
6,User853904,Comp700191,Domain001,,,,125549,0x2aeac9,,,Proc570610.exe,0x1420,,,,Comp457365
6,User993656,Comp916004,Domain001,,,,139904,0x3e4,,,Proc423620.exe,0xd28,,,,Comp457365
2,Comp355853$,ActiveDirectory,Domain001,,Comp355853,Kerberos,123692,0x18b7cac9,,,,,Network,3.0,,
4,User990395,Comp479002,Domain001,,,,124051,0xcdfbf0f,,,,,Network,3.0,,
2,Comp100143$,ActiveDirectory,Domain001,,Comp100143,Kerberos,142920,0x38737023,,,,,Network,3.0,,
3,Comp065845$,Comp065845,Domain001,,Comp065845,Kerberos,125157,0x3e7,,,Proc275807.exe,0xef8,Network,3.0,An Error occured during Logon.,
1,Administrator,ActiveDirectory,Domain001,0xc000006a,,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,123536,,,,,,,,,
7,Comp916004$,Comp916004,Domain001,,,,119692,0x225f748fc,,,,,,,,
